date,decision,reason,spx_entry,vix_entry,expiry,dte,short_strike,long_strike,entry_credit,contracts,estimated_margin,exit_time,exit_price,exit_reason,pnl_per_contract,total_pnl,win_loss,runtime_sec
2017-05-01,SKIP,VIX below minimum (10.45 < 12),2388.77,10.45,,,,,,0,,,,,,,,0.619
2017-05-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-03,SKIP,VIX below minimum (10.76 < 12),2386.2,10.76,,,,,,0,,,,,,,,0.677
2017-05-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-05,SKIP,VIX below minimum (10.23 < 12),2391.71,10.23,,,,,,0,,,,,,,,0.674
2017-05-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-08,SKIP,VIX below minimum (10.08 < 12),2398.18,10.08,,,,,,0,,,,,,,,0.728
2017-05-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-10,SKIP,VIX below minimum (9.79 < 12),2395.03,9.79,,,,,,0,,,,,,,,14.152
2017-05-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-12,SKIP,VIX below minimum (10.63 < 12),2390.6,10.63,,,,,,0,,,,,,,,0.613
2017-05-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-15,SKIP,VIX below minimum (10.74 < 12),2397.91,10.74,,,,,,0,,,,,,,,0.61
2017-05-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-17,SKIP,no credit-qualified spread candidate,2382.75,12.39,,,,,,0,,,,,,,,13.178
2017-05-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-19,SKIP,no entry quotes for candidates,2375.06,12.64,,,,,,0,,,,,,,,13.146
2017-05-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-22,SKIP,VIX below minimum (11.33 < 12),2391.22,11.33,,,,,,0,,,,,,,,0.619
2017-05-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-24,SKIP,VIX below minimum (10.85 < 12),2400.07,10.85,,,,,,0,,,,,,,,0.613
2017-05-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-26,SKIP,VIX below minimum (10.03 < 12),2413.1,10.03,,,,,,0,,,,,,,,0.61
2017-05-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-29,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.606
2017-05-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-05-31,SKIP,VIX below minimum (10.39 < 12),2414.22,10.39,,,,,,0,,,,,,,,0.615
2017-06-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-02,SKIP,VIX below minimum (10.15 < 12),2430.7,10.15,,,,,,0,,,,,,,,0.609
2017-06-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-05,SKIP,VIX below minimum (10.25 < 12),2434.96,10.25,,,,,,0,,,,,,,,4.454
2017-06-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-07,SKIP,VIX below minimum (10.23 < 12),2433.3,10.23,,,,,,0,,,,,,,,11.983
2017-06-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-09,SKIP,VIX below minimum (9.78 < 12),2438.6,9.78,,,,,,0,,,,,,,,12.306
2017-06-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-12,SKIP,VIX below minimum (11.76 < 12),2424.83,11.76,,,,,,0,,,,,,,,0.609
2017-06-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-14,SKIP,VIX below minimum (10.62 < 12),2439.99,10.62,,,,,,0,,,,,,,,0.615
2017-06-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-16,SKIP,VIX below minimum (11.13 < 12),2426.01,11.13,,,,,,0,,,,,,,,0.609
2017-06-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-19,SKIP,VIX below minimum (10.36 < 12),2444.66,10.36,,,,,,0,,,,,,,,4.013
2017-06-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-21,SKIP,VIX below minimum (10.59 < 12),2438.21,10.59,,,,,,0,,,,,,,,0.609
2017-06-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-23,SKIP,VIX below minimum (10.55 < 12),2432.23,10.55,,,,,,0,,,,,,,,5.334
2017-06-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-26,SKIP,VIX below minimum (9.80 < 12),2448.92,9.8,,,,,,0,,,,,,,,0.606
2017-06-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-28,SKIP,VIX below minimum (10.57 < 12),2430.57,10.57,,,,,,0,,,,,,,,5.324
2017-06-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-06-30,SKIP,VIX below minimum (10.80 < 12),2429.39,10.8,,,,,,0,,,,,,,,5.675
2017-07-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-03,SKIP,VIX below minimum (10.63 < 12),2435.18,10.63,,,,,,0,,,,,,,,5.946
2017-07-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-05,SKIP,VIX below minimum (11.56 < 12),2427.39,11.56,,,,,,0,,,,,,,,11.981
2017-07-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-07,SKIP,VIX below minimum (11.92 < 12),2415.71,11.92,,,,,,0,,,,,,,,17.991
2017-07-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-10,SKIP,VIX below minimum (11.29 < 12),2425.88,11.29,,,,,,0,,,,,,,,0.615
2017-07-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-12,SKIP,VIX below minimum (10.42 < 12),2442.05,10.42,,,,,,0,,,,,,,,0.609
2017-07-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-14,SKIP,VIX below minimum (9.99 < 12),2451.7,9.99,,,,,,0,,,,,,,,0.609
2017-07-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-17,SKIP,VIX below minimum (9.87 < 12),2459.18,9.87,,,,,,0,,,,,,,,4.061
2017-07-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-19,SKIP,VIX below minimum (9.75 < 12),2466.91,9.75,,,,,,0,,,,,,,,0.616
2017-07-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-21,SKIP,VIX below minimum (9.80 < 12),2469.4,9.8,,,,,,0,,,,,,,,5.346
2017-07-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-24,SKIP,VIX below minimum (9.87 < 12),2468.21,9.87,,,,,,0,,,,,,,,0.608
2017-07-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-26,SKIP,VIX below minimum (9.41 < 12),2479.09,9.41,,,,,,0,,,,,,,,5.337
2017-07-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-28,SKIP,VIX below minimum (10.79 < 12),2471.49,10.79,,,,,,0,,,,,,,,0.608
2017-07-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-07-31,SKIP,VIX below minimum (10.34 < 12),2477.1,10.34,,,,,,0,,,,,,,,5.631
2017-08-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-02,SKIP,VIX below minimum (10.13 < 12),2476.15,10.13,,,,,,0,,,,,,,,11.674
2017-08-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-04,SKIP,VIX below minimum (9.86 < 12),2478.79,9.86,,,,,,0,,,,,,,,11.986
2017-08-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-07,SKIP,VIX below minimum (10.06 < 12),2477.26,10.06,,,,,,0,,,,,,,,12.281
2017-08-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-09,SKIP,no credit-qualified spread candidate,2463.93,12.38,,,,,,0,,,,,,,,11.309
2017-08-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-11,SKIP,no credit-qualified spread candidate,2440.74,15.33,,,,,,0,,,,,,,,12.076
2017-08-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-14,SKIP,no credit-qualified spread candidate,2461.16,12.59,,,,,,0,,,,,,,,11.329
2017-08-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-16,SKIP,no credit-qualified spread candidate,2469.75,12.41,,,,,,0,,,,,,,,10.95
2017-08-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-18,SKIP,no credit-qualified spread candidate,2423.98,15.89,,,,,,0,,,,,,,,12.035
2017-08-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-21,SKIP,no credit-qualified spread candidate,2426.33,13.76,,,,,,0,,,,,,,,13.165
2017-08-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-23,SKIP,no credit-qualified spread candidate,2443.97,12.34,,,,,,0,,,,,,,,15.845
2017-08-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-25,SKIP,VIX below minimum (11.57 < 12),2447.37,11.57,,,,,,0,,,,,,,,0.611
2017-08-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-28,SKIP,VIX below minimum (11.35 < 12),2447.44,11.35,,,,,,0,,,,,,,,0.609
2017-08-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-08-30,SKIP,VIX below minimum (11.60 < 12),2447.1,11.6,,,,,,0,,,,,,,,0.608
2017-08-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-01,SKIP,VIX below minimum (10.26 < 12),2477.61,10.26,,,,,,0,,,,,,,,0.611
2017-09-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-04,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.616
2017-09-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-06,SKIP,VIX below minimum (11.73 < 12),2464.18,11.73,,,,,,0,,,,,,,,0.609
2017-09-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-08,SKIP,no credit-qualified spread candidate,2462.34,12.1,,,,,,0,,,,,,,,13.047
2017-09-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-11,SKIP,VIX below minimum (10.56 < 12),2481.21,10.56,,,,,,0,,,,,,,,0.616
2017-09-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-13,SKIP,VIX below minimum (10.63 < 12),2494.23,10.63,,,,,,0,,,,,,,,0.609
2017-09-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-15,SKIP,VIX below minimum (10.29 < 12),2494.87,10.29,,,,,,0,,,,,,,,0.722
2017-09-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-18,SKIP,VIX below minimum (10.00 < 12),2505.82,10.0,,,,,,0,,,,,,,,7.412
2017-09-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-20,SKIP,VIX below minimum (9.88 < 12),2508.63,9.88,,,,,,0,,,,,,,,17.967
2017-09-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-22,SKIP,VIX below minimum (10.10 < 12),2499.36,10.1,,,,,,0,,,,,,,,0.613
2017-09-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-25,SKIP,VIX below minimum (10.06 < 12),2499.79,10.06,,,,,,0,,,,,,,,0.607
2017-09-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-27,SKIP,VIX below minimum (9.99 < 12),2506.38,9.99,,,,,,0,,,,,,,,0.71
2017-09-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-09-29,SKIP,VIX below minimum (9.60 < 12),2511.23,9.6,,,,,,0,,,,,,,,4.006
2017-09-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-02,SKIP,VIX below minimum (9.85 < 12),2521.82,9.85,,,,,,0,,,,,,,,0.616
2017-10-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-04,SKIP,VIX below minimum (9.70 < 12),2532.55,9.7,,,,,,0,,,,,,,,5.28
2017-10-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-06,SKIP,VIX below minimum (9.50 < 12),2547.92,9.5,,,,,,0,,,,,,,,0.607
2017-10-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-09,SKIP,VIX below minimum (10.07 < 12),2549.34,10.07,,,,,,0,,,,,,,,5.337
2017-10-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-11,SKIP,VIX below minimum (10.17 < 12),2550.2,10.17,,,,,,0,,,,,,,,0.655
2017-10-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-13,SKIP,VIX below minimum (9.70 < 12),2552.72,9.7,,,,,,0,,,,,,,,5.631
2017-10-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-16,SKIP,VIX below minimum (9.83 < 12),2558.83,9.83,,,,,,0,,,,,,,,11.623
2017-10-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-18,SKIP,VIX below minimum (10.12 < 12),2562.68,10.12,,,,,,0,,,,,,,,11.983
2017-10-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-20,SKIP,VIX below minimum (9.64 < 12),2569.17,9.64,,,,,,0,,,,,,,,12.285
2017-10-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-22,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-23,SKIP,VIX below minimum (10.08 < 12),2575.72,10.08,,,,,,0,,,,,,,,0.633
2017-10-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-25,SKIP,VIX below minimum (11.20 < 12),2565.64,11.2,,,,,,0,,,,,,,,0.611
2017-10-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-27,SKIP,VIX below minimum (10.92 < 12),2568.35,10.92,,,,,,0,,,,,,,,0.607
2017-10-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-29,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-10-30,SKIP,VIX below minimum (10.30 < 12),2577.24,10.3,,,,,,0,,,,,,,,4.006
2017-10-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-01,SKIP,VIX below minimum (9.89 < 12),2586.17,9.89,,,,,,0,,,,,,,,0.613
2017-11-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-03,SKIP,VIX below minimum (9.79 < 12),2578.3,9.79,,,,,,0,,,,,,,,5.314
2017-11-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-06,SKIP,VIX below minimum (9.53 < 12),2588.49,9.53,,,,,,0,,,,,,,,0.605
2017-11-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-08,SKIP,VIX below minimum (10.11 < 12),2587.68,10.11,,,,,,0,,,,,,,,5.351
2017-11-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-10,SKIP,VIX below minimum (10.98 < 12),2580.59,10.98,,,,,,0,,,,,,,,5.666
2017-11-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-13,SKIP,VIX below minimum (11.74 < 12),2576.74,11.74,,,,,,0,,,,,,,,5.957
2017-11-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-15,SKIP,no credit-qualified spread candidate,2558.21,14.45,,,,,,0,,,,,,,,27.76
2017-11-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-17,SKIP,VIX below minimum (11.52 < 12),2581.36,11.52,,,,,,0,,,,,,,,2.224
2017-11-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-20,SKIP,VIX below minimum (11.18 < 12),2579.58,11.18,,,,,,0,,,,,,,,0.608
2017-11-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-22,SKIP,VIX below minimum (9.53 < 12),2599.15,9.53,,,,,,0,,,,,,,,0.606
2017-11-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-24,SKIP,VIX below minimum (9.86 < 12),2601.82,9.86,,,,,,0,,,,,,,,0.611
2017-11-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-27,SKIP,VIX below minimum (9.91 < 12),2605.85,9.91,,,,,,0,,,,,,,,4.035
2017-11-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-11-29,SKIP,VIX below minimum (10.33 < 12),2632.09,10.33,,,,,,0,,,,,,,,0.606
2017-11-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-01,SKIP,VIX below minimum (11.53 < 12),2642.91,11.53,,,,,,0,,,,,,,,5.34
2017-12-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-04,SKIP,VIX below minimum (10.64 < 12),2664.55,10.64,,,,,,0,,,,,,,,0.607
2017-12-05,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-06,SKIP,VIX below minimum (11.13 < 12),2630.53,11.13,,,,,,0,,,,,,,,5.345
2017-12-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-08,SKIP,VIX below minimum (9.89 < 12),2646.62,9.89,,,,,,0,,,,,,,,0.613
2017-12-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-11,SKIP,VIX below minimum (9.87 < 12),2653.31,9.87,,,,,,0,,,,,,,,5.63
2017-12-12,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-13,SKIP,VIX below minimum (9.73 < 12),2668.92,9.73,,,,,,0,,,,,,,,11.659
2017-12-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-15,SKIP,VIX below minimum (9.67 < 12),2664.34,9.67,,,,,,0,,,,,,,,11.991
2017-12-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-18,SKIP,VIX below minimum (9.70 < 12),2693.84,9.7,,,,,,0,,,,,,,,12.287
2017-12-19,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-20,SKIP,VIX below minimum (9.44 < 12),2682.47,9.44,,,,,,0,,,,,,,,0.607
2017-12-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-22,SKIP,VIX below minimum (9.58 < 12),2684.19,9.58,,,,,,0,,,,,,,,0.608
2017-12-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-24,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-25,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.611
2017-12-26,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-27,SKIP,VIX below minimum (10.06 < 12),2682.6,10.06,,,,,,0,,,,,,,,3.956
2017-12-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-29,SKIP,VIX below minimum (9.99 < 12),2688.83,9.99,,,,,,0,,,,,,,,0.608
2017-12-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2017-12-31,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-01,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,5.329
2018-01-02,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-03,SKIP,VIX below minimum (9.37 < 12),2701.28,9.37,,,,,,0,,,,,,,,0.608
2018-01-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-05,SKIP,VIX below minimum (9.33 < 12),2730.86,9.33,,,,,,0,,,,,,,,5.348
2018-01-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-07,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-08,SKIP,VIX below minimum (9.75 < 12),2740.47,9.75,,,,,,0,,,,,,,,5.659
2018-01-09,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-10,SKIP,VIX below minimum (10.39 < 12),2743.21,10.39,,,,,,0,,,,,,,,5.975
2018-01-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-12,SKIP,VIX below minimum (9.90 < 12),2774.39,9.9,,,,,,0,,,,,,,,11.981
2018-01-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-14,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-15,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,17.954
2018-01-16,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-17,SKIP,no credit-qualified spread candidate,2782.5,12.71,,,,,,0,,,,,,,,13.991
2018-01-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-19,SKIP,VIX below minimum (11.96 < 12),2805.24,11.96,,,,,,0,,,,,,,,0.613
2018-01-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-21,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-22,SKIP,VIX below minimum (11.34 < 12),2810.38,11.34,,,,,,0,,,,,,,,0.606
2018-01-23,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-24,SKIP,VIX below minimum (11.27 < 12),2845.36,11.27,,,,,,0,,,,,,,,0.606
2018-01-25,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-26,SKIP,VIX below minimum (11.52 < 12),2848.44,11.52,,,,,,0,,,,,,,,0.606
2018-01-27,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-28,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-29,SKIP,no credit-qualified spread candidate,2869.8,12.04,,,,,,0,,,,,,,,13.293
2018-01-30,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-01-31,SKIP,no credit-qualified spread candidate,2837.54,13.87,,,,,,0,,,,,,,,13.503
2018-02-01,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-02,SKIP,no credit-qualified spread candidate,2803.23,14.46,,,,,,0,,,,,,,,13.29
2018-02-03,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-04,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-05,ENTER,enter (normal),2739.61,18.87,2018-02-07,2.0,2680.0,2655.0,2.0,12,27600.0,2018-02-05 10:11:00 EST,1.0,profit_target,100.0,1200.0,Win,23.741
2018-02-06,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-07,ENTER,enter (elevated),2700.67,24.59,2018-02-09,2.0,2620.0,2595.0,2.1,12,27480.0,2018-02-07 10:51:00 EST,1.05,profit_target,105.0,1260.0,Win,61.631
2018-02-08,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-09,SKIP,VIX above maximum (31.32 > 30),2609.06,31.32,,,,,,0,,,,,,,,0.612
2018-02-10,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-11,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-12,ENTER,enter (elevated),2653.67,26.58,2018-02-14,2.0,2565.0,2540.0,2.1,12,27480.0,2018-02-12 13:53:00 EST,1.05,profit_target,105.0,1260.0,Win,35.331
2018-02-13,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-14,ENTER,enter (elevated),2654.11,20.95,2018-02-16,2.0,2580.0,2555.0,2.0,12,27600.0,2018-02-14 10:21:00 EST,1.0,profit_target,100.0,1200.0,Win,35.208
2018-02-15,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-16,SKIP,no credit-qualified spread candidate,2730.39,18.69,,,,,,0,,,,,,,,16.62
2018-02-17,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-18,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-19,SKIP,missing SPX/VIX entry data,,,,,,,,0,,,,,,,,0.613
2018-02-20,SKIP,day-of-week filter,,,,,,,,0,,,,,,,,0.0
2018-02-21,SKIP,no credit-qualified spread candidate,2728.18,19.18,,,,,,0,,,,,,,,24.019
